,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
19784,26933,2015,Smoking,40.59277,-122.23838,CA,2457273.5,0.1,2015-09-08,93920-9549,"Nepenthe, 48510, Cabrillo Highway, Posts, Big Sur, Monterey County, California, 93920-9549, United States"
19785,26934,2015,Miscellaneous,38.934327,-121.191045,CA,2457247.5,0.25,2015-08-13,93920-9998,"Highway 1 / Big Sur State Park, Cabrillo Highway, Big Sur, Monterey County, California, 93920-9998, United States"
19786,26935,2015,Missing/Undefined,37.042555,-122.027205,CA,2457281.5,0.01,2015-09-16,95556,"CA 96, Orleans, Humboldt County, California, 95556, United States"
19787,26936,2015,Smoking,33.612897,-116.181247,CA,2457231.5,0.1,2015-07-28,95526,"485, Tompkins Creek Road, Ruth, Trinity County, California, 95526, United States"
19788,26937,2015,Miscellaneous,37.956833,-122.173,CA,2457293.5,4.0,2015-09-28,95573,"357, Patterson Road, Willow Creek, Humboldt County, California, 95573, United States"
19789,26938,2015,Arson,40.585217,-122.306917,CA,2457227.5,0.1,2015-07-24,95556,"CA 96, Orleans, Humboldt County, California, 95556, United States"
19790,26939,2015,Miscellaneous,37.414663,-120.704841,CA,2457212.5,0.01,2015-07-09,96934,"CA 89, Plumas County, California, 96934, United States"
19791,26940,2015,Arson,33.677059,-117.373345,CA,2457288.5,0.25,2015-09-23,95971,"Quail Ridge Road, Quincy, Plumas County, California, 95971, United States"
19792,26941,2015,Missing/Undefined,36.403304,-121.316685,CA,2457224.5,0.1,2015-07-21,96196,"CA 89, Graeagle Meadows, Clio, Graeagle, Plumas County, California, 96196, United States"
19793,26942,2015,Missing/Undefined,36.749029,-119.632898,CA,2457207.5,1.0,2015-07-04,96103,"58601, CA 70;CA 89, Spring Garden, Plumas County, California, 96103, United States"
19794,26944,2015,Miscellaneous,35.09845,-120.626533,CA,2457262.5,0.25,2015-08-28,92262,"Tramway Road, Palm Springs, Riverside County, California, 92262, United States"
19795,26945,2015,Missing/Undefined,33.928577,-116.487425,CA,2457207.5,0.01,2015-07-04,92234-5441,"Matthew Drive, Palm Springs, Riverside County, California, 92234-5441, United States"
19796,26948,2015,Arson,38.671642,-122.050739,CA,2457204.5,0.4,2015-07-01,92549,"Rockdale-Spur, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
19797,26950,2015,Equipment Use,38.157967,-120.948051,CA,2457290.5,0.1,2015-09-25,92546,"Hall Decker Spur, Riverside County, California, 92546, United States"
19798,26952,2015,Miscellaneous,33.933616,-117.236633,CA,2457208.5,0.25,2015-07-05,92599,"South Ridge Trail (3E08), Idyllwild-Pine Cove, Riverside County, California, 92599, United States"
19799,26953,2015,Miscellaneous,38.478077,-123.022731,CA,2457250.5,0.01,2015-08-16,92544,"Riverside County, California, 92544, United States"
19800,26956,2015,Smoking,37.390266,-120.736646,CA,2457292.5,0.05,2015-09-27,92459,"Keenwild Helibase, Forest Service Road, Grinding Facility, Mountain Center, Idyllwild-Pine Cove, Riverside County, California, 92459, United States"
19801,26958,2015,Missing/Undefined,37.719034,-122.410334,CA,2457218.5,0.5,2015-07-15,92549,"May Valley Road, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
19802,26959,2015,Lightning,40.264167,-123.6325,CA,2457235.5,284.0,2015-08-01,92549,"May Valley Road, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
19803,26960,2015,Missing/Undefined,33.250194,-117.060287,CA,2457252.5,0.25,2015-08-18,92222,"Black Mountain Trail, Riverside County, California, 92222, United States"
19804,26961,2015,Debris Burning,38.326167,-120.988893,CA,2457230.5,0.17,2015-07-27,92599,"Deer Springs Trail, Riverside County, California, 92599, United States"
19805,26963,2015,Lightning,40.185,-123.633,CA,2457235.5,0.25,2015-08-01,92599,"Forest Route 5S11, Idyllwild-Pine Cove, Riverside County, California, 92599, United States"
19806,26964,2015,Lightning,39.307788,-121.414836,CA,2457205.5,0.1,2015-07-02,92599,"Forest Route 5S11, Idyllwild-Pine Cove, Riverside County, California, 92599, United States"
19807,26966,2015,Missing/Undefined,39.301061,-121.449804,CA,2457293.5,0.1,2015-09-28,92599,"Pacific Crest Trail, Riverside County, California, 92599, United States"
19808,26970,2015,Missing/Undefined,32.998454,-116.961055,CA,2457248.5,3.1,2015-08-14,96051,"Sugarloaf Road, Shasta County, California, 96051, United States"
19809,26971,2015,Children,36.760075,-120.382056,CA,2457278.5,0.1,2015-09-13,96051,"Mammoth Drive, Shasta County, California, 96051, United States"
19810,26973,2015,Missing/Undefined,38.7171,-120.584469,CA,2457250.5,1.0,2015-08-16,96070,"Whiskeytown-Shasta-Trinity Nra, Shasta County, California, 96070, United States"
19811,26974,2015,Debris Burning,39.408729,-121.701797,CA,2457205.5,1.0,2015-07-02,96041,"813, Pine Forest Drive, Trinity County, California, 96041, United States"
19812,26975,2015,Equipment Use,36.818401,-121.687704,CA,2457259.5,0.01,2015-08-25,96041,"183, Chrome Mine Road, Trinity County, California, 96041, United States"
19813,26979,2015,Missing/Undefined,37.30589,-119.583385,CA,2457295.5,0.1,2015-09-30,96046,"101, Lower South Fork Road, Trinity County, California, 96046, United States"
19814,26980,2015,Missing/Undefined,38.935139,-121.093253,CA,2457249.5,0.01,2015-08-15,96041,"150, Fir Meadow Court, Trinity County, California, 96041, United States"
19815,26982,2015,Missing/Undefined,33.927245,-116.971693,CA,2457211.5,0.07,2015-07-08,96041,"404, Sandridge Court, Trinity County, California, 96041, United States"
19816,26986,2015,Missing/Undefined,33.569544,-116.591418,CA,2457292.5,1.0,2015-09-27,96041,"13000, Wildwood Road, Wildwood, Trinity County, California, 96041, United States"
19817,26988,2015,Miscellaneous,36.77791,-120.721098,CA,2457288.5,0.01,2015-09-23,96041,"624, Bear Rock Road, Trinity County, California, 96041, United States"
19818,26989,2015,Missing/Undefined,38.706541,-122.068733,CA,2457287.5,0.01,2015-09-22,96046,"Hyampom Road, Hyampom, Trinity County, California, 96046, United States"
19819,26994,2015,Arson,37.025029,-122.029402,CA,2457221.5,0.1,2015-07-18,95728,"Palisades Creek Trail, Placer County, California, 95728, United States"
19820,26996,2015,Smoking,36.873974,-119.688447,CA,2457242.5,1.0,2015-08-08,96111,"Forest Route 72, Sierra County, California, 96111, United States"
19821,26998,2015,Missing/Undefined,32.701123,-117.007382,CA,2457235.5,0.01,2015-08-01,96146,"Solitude base, Shirley Canyon Trail, Olympic Valley, Placer County, California, 96146, United States"
19822,26999,2015,Arson,40.86715,-121.659317,CA,2457239.5,0.5,2015-08-05,96146,"Granite Chief Trail, Olympic Valley, Placer County, California, 96146, United States"
19823,27003,2015,Miscellaneous,33.670563,-117.3056,CA,2457292.5,0.1,2015-09-27,96161,"Sawtooth Spur, Martiswood Estates, Placer County, California, 96161, United States"
19824,27004,2015,Children,36.981748,-120.620439,CA,2457207.5,0.1,2015-07-04,96161,"Sawtooth Spur, Placer County, California, 96161, United States"
19825,27005,2015,Missing/Undefined,33.925336,-116.917135,CA,2457219.5,0.01,2015-07-16,96162,"Soda Springs Road, Placer County, California, 96162, United States"
19826,27007,2015,Lightning,36.40415,-118.829733,CA,2457206.5,2.5,2015-07-03,96161,"Sawtooth Spur, Placer County, California, 96161, United States"
19827,27009,2015,Miscellaneous,40.463061,-122.454593,CA,2457229.5,6.0,2015-07-26,95728,"Palisades Creek Trail, Placer County, California, 95728, United States"
19828,27011,2015,Miscellaneous,38.4846,-122.84855,CA,2457276.5,0.01,2015-09-11,95728,"Palisades Creek Trail, Placer County, California, 95728, United States"
19829,27013,2015,Debris Burning,39.645852,-121.787393,CA,2457225.5,1.8,2015-07-22,95922,"Moonshine Road, Yuba County, California, 95922, United States"
19830,27014,2015,Arson,38.959325,-122.730932,CA,2457280.5,0.14,2015-09-15,95922,"Walker Mill Road, Celestial Valley, Yuba County, California, 95922, United States"
19831,27015,2015,Equipment Use,39.221814,-121.510819,CA,2457285.5,0.25,2015-09-20,96118,"Loyalton, Sierra County, California, 96118, United States"
19832,27016,2015,Missing/Undefined,40.330067,-120.5363,CA,2457223.5,0.01,2015-07-20,96118,"Loyalton, Sierra County, California, 96118, United States"
19833,27017,2015,Equipment Use,37.833167,-121.681333,CA,2457233.5,195.0,2015-07-30,96118,"Moss Drive, Sierra County, California, 96118, United States"
19834,27018,2015,Smoking,37.069695,-121.594621,CA,2457209.5,0.02,2015-07-06,96124,"Westside Road, Sattley, Sierra County, California, 96124, United States"
19835,27020,2015,Missing/Undefined,33.711551,-117.299913,CA,2457289.5,1.0,2015-09-24,96129,"Beckwourth Calpine Road, Plumas County, California, 96129, United States"
19836,27021,2015,Missing/Undefined,33.889516,-117.070814,CA,2457220.5,0.25,2015-07-17,96124,"Sierra County, California, 96124, United States"
19837,27022,2015,Missing/Undefined,38.839849,-121.32728,CA,2457266.5,50.0,2015-09-01,96126,"Adomei Ranch Drive, Sierraville, Sierra County, California, 96126, United States"
19838,27024,2015,Miscellaneous,38.24402,-122.504113,CA,2457250.5,0.01,2015-08-16,95705,"Saxon Creek Trail, El Dorado County, California, 95705, United States"
19839,27025,2015,Equipment Use,37.123917,-121.629417,CA,2457237.5,0.25,2015-08-03,96150,"2229, Marshall Trail, El Dorado County, California, 96150, United States"
19840,27026,2015,Equipment Use,37.425561,-120.575905,CA,2457225.5,6.0,2015-07-22,96158,"Moraine Trail, El Dorado County, California, 96158, United States"
19841,27027,2015,Miscellaneous,40.567865,-123.098921,CA,2457230.5,0.1,2015-07-27,96150,"2392, Cold Creek Trail, El Dorado County, California, 96150, United States"
19842,27028,2015,Missing/Undefined,37.047333,-121.578833,CA,2457291.5,0.1,2015-09-26,96150,"1899, Cold Creek Court, El Dorado County, California, 96150, United States"
19843,27029,2015,Lightning,36.515845,-121.936751,CA,2457222.5,1.0,2015-07-19,96151,"Aerial Tramway Upper Lift House, Keller Road, South Lake Tahoe, El Dorado County, California, 96151, United States"
19844,27030,2015,Missing/Undefined,37.733833,-122.025833,CA,2457245.5,0.25,2015-08-11,96120,"180, Lower Manzanita Lane, Alpine County, California, 96120, United States"
19845,27032,2015,Debris Burning,33.861175,-117.28757,CA,2457265.5,0.01,2015-08-31,96120,"20499, CA 88, Alpine Village, Woodfords, Alpine County, California, 96120, United States"
19846,27063,2015,Missing/Undefined,38.693504,-120.989775,CA,2457290.5,0.01,2015-09-25,96120,"Woodfords, Alpine County, California, 96120, United States"
19847,27065,2015,Miscellaneous,38.60028,-120.673632,CA,2457277.5,0.25,2015-09-12,96111,"Alan S. Hart Freeway, Nevada County, California, 96111, United States"
19848,27072,2015,Miscellaneous,36.489037,-121.722185,CA,2457240.5,0.1,2015-08-06,89439,"74, Sunrise Creek Road, Sierra County, California, 89439, United States"
19849,27073,2015,Lightning,39.3381,-120.197283,CA,2457207.5,0.1,2015-07-04,96111,"Alan S. Hart Freeway, Nevada County, California, 96111, United States"
19850,27077,2015,Miscellaneous,35.084651,-120.554987,CA,2457243.5,0.1,2015-08-09,93517,"Stock Drive, Bridgeport, Mono County, California, 93517, United States"
19851,27081,2015,Missing/Undefined,33.913824,-116.869247,CA,2457231.5,0.01,2015-07-28,96120,"Carson River Road, Alpine Village, Paynesville, Woodfords, Alpine County, California, 96120, United States"
19852,27082,2015,Miscellaneous,38.656115,-123.338905,CA,2457274.5,0.01,2015-09-09,92016,"I 8, San Diego County, California, 92016, United States"
19853,27083,2015,Missing/Undefined,36.92366,-120.02176,CA,2457220.5,1.0,2015-07-17,91948,"Wooded Hill Group Campground, Wooded Hill Campground, San Diego County, California, 91948, United States"
19854,27084,2015,Missing/Undefined,33.630041,-117.293673,CA,2457215.5,0.01,2015-07-12,92065,"21039, Pamo Road, San Diego County, California, 92065, United States"
19855,27085,2015,Missing/Undefined,33.523789,-117.163616,CA,2457206.5,1.0,2015-07-03,95735,"Pyramid Peak Trail, Strawberry Tract, Strawberry, El Dorado County, California, 95735, United States"
19856,27090,2015,Lightning,33.720739,-116.234334,CA,2457207.5,0.1,2015-07-04,95270,"US 50, El Dorado County, California, 95270, United States"
19857,27092,2015,Miscellaneous,36.421857,-118.910858,CA,2457221.5,0.01,2015-07-18,95270,"US 50, 42 Milestone Tract, Strawberry, El Dorado County, California, 95270, United States"
19858,27096,2015,Missing/Undefined,37.832027,-120.478621,CA,2457266.5,0.18,2015-09-01,95666,"Caltrans Mudsprings, CA 88, Amador County, California, 95666, United States"
19859,27097,2015,Lightning,41.0709,-121.258083,CA,2457269.5,1.0,2015-09-04,95646,"1400, Kirkwood Meadows Drive, Alpine County, California, 95646, United States"
19860,27104,2015,Children,33.942388,-116.874516,CA,2457229.5,0.1,2015-07-26,95666,"Bear River Road, Amador County, California, 95666, United States"
19861,27108,2015,Missing/Undefined,37.408866,-120.752301,CA,2457245.5,0.01,2015-08-11,95709,"Cable Road, El Dorado County, California, 95709, United States"
19862,27115,2015,Miscellaneous,36.487483,-117.874333,CA,2457277.5,0.5,2015-09-12,95720,"US 50, Kyburz, El Dorado County, California, 95720, United States"
19863,27121,2015,Missing/Undefined,37.03256,-120.617563,CA,2457282.5,0.1,2015-09-17,95720,"US 50, El Dorado County, California, 95720, United States"
19864,27132,2015,Missing/Undefined,36.412229,-118.928299,CA,2457214.5,1.4,2015-07-11,95634,"Bottle Hill Road, Balderson Station, El Dorado County, California, 95634, United States"
19865,27138,2015,Missing/Undefined,36.489149,-119.6291,CA,2457207.5,1.0,2015-07-04,95634,"7715, Wentworth Springs Road, Buckeye, Georgetown, El Dorado County, California, 95634, United States"
19866,27139,2015,Miscellaneous,35.141083,-120.630374,CA,2457254.5,1.0,2015-08-20,95634,"Bottle Hill Road, Balderson Station, El Dorado County, California, 95634, United States"
19867,27141,2015,Missing/Undefined,36.720011,-119.727461,CA,2457288.5,0.1,2015-09-23,95634,"Bottle Hill Road, Balderson Station, El Dorado County, California, 95634, United States"
19868,27142,2015,Arson,39.216822,-121.050329,CA,2457279.5,8.3,2015-09-14,93546,"Mammoth Scenic Loop, Mammoth Lakes, Mono County, California, 93546, United States"
19869,27146,2015,Arson,39.31685,-120.23395,CA,2457265.5,0.01,2015-08-31,93546,"Sherwin Lakes Trail, Mono County, California, 93546, United States"
19870,27147,2015,Missing/Undefined,37.340928,-119.64336,CA,2457273.5,0.1,2015-09-08,93546,"Old Mammoth, Mammoth Lakes, Mono County, California, 93546, United States"
19871,27153,2015,Miscellaneous,37.165833,-121.975,CA,2457250.5,0.02,2015-08-16,93529,"Oh! Ridge Campground, Pine Cliff Road, Mono County, California, 93529, United States"
19872,27155,2015,Lightning,41.78435,-122.525567,CA,2457207.5,34.0,2015-07-04,93529,"Oh! Ridge Campground, Pine Cliff Road, Mono County, California, 93529, United States"
19873,27164,2015,Missing/Undefined,40.3106,-120.472033,CA,2457216.5,0.01,2015-07-13,93514-7640,"Sky Meadows Ranch, Mono County, California, 93514-7640, United States"
19874,27173,2015,Miscellaneous,38.979035,-121.382584,CA,2457278.5,5.25,2015-09-13,93546,"Valentine Lake Trail, Mono County, California, 93546, United States"
19875,27175,2015,Miscellaneous,36.785921,-119.56506,CA,2457306.5,4.0,2015-10-11,93529,"Reversed Peak Loop Trail, Mono County, California, 93529, United States"
19876,27178,2015,Miscellaneous,36.922939,-119.830609,CA,2457297.5,0.01,2015-10-02,93529,"Parker Bench Trail, Mono County, California, 93529, United States"
19877,27182,2015,Debris Burning,39.09579,-122.790871,CA,2457354.5,0.12,2015-11-28,93529,"Water Line Road, Mono County, California, 93529, United States"
19878,27183,2015,Missing/Undefined,40.760483,-124.139617,CA,2457314.5,0.1,2015-10-19,93529,"June Lake Tract, 146, Reversed Peak Road, June Lake, Mono County, California, 93529, United States"
19879,27202,2015,Arson,33.723964,-116.211993,CA,2457343.5,0.01,2015-11-17,96094-2404,"US 97, Weed, Siskiyou County, California, 96094-2404, United States"
19880,27205,2015,Equipment Use,39.294741,-121.404332,CA,2457297.5,0.01,2015-10-02,96094-2404,"US 97, Weed, Siskiyou County, California, 96094-2404, United States"
19881,27206,2015,Missing/Undefined,37.424646,-120.782952,CA,2457342.5,0.01,2015-11-16,96094-2404,"US 97, Weed, Siskiyou County, California, 96094-2404, United States"
19882,27207,2015,Lightning,34.12308,-117.242136,CA,2457310.5,1.0,2015-10-15,96094-2404,"US 97, Weed, Siskiyou County, California, 96094-2404, United States"
19883,27221,2015,Miscellaneous,33.677641,-117.340554,CA,2457382.5,0.01,2015-12-26,96064,"Ball Mountain Little Shasta Road, Siskiyou County, California, 96064, United States"
19884,27227,2015,Equipment Use,34.5,-118.633333,CA,2457327.5,0.12,2015-11-01,96086,"Ladd Road, Walker Creek, Seiad Valley, Siskiyou County, California, 96086, United States"
19885,27236,2015,Miscellaneous,33.521971,-117.019702,CA,2457315.5,0.01,2015-10-20,96032,"15080, Scott Bar Mountain Lookout Road, Siskiyou County, California, 96032, United States"
